,Air_temperature,Process_temperature,Rotational_speed,Torque,Tool_wear,Target,Type_H,Type_L,Type_M
8704,297.1,308.5,1425,40.0,35,0,False,True,False
8705,297.2,308.6,1437,52.4,37,0,False,True,False
8706,297.2,308.6,1335,53.0,39,0,False,True,False
8707,297.2,308.5,1471,41.7,41,0,False,True,False
8708,297.2,308.5,1364,54.0,43,0,False,False,True
8709,297.1,308.5,1578,35.6,46,0,False,True,False
8710,297.1,308.5,1712,32.1,48,0,False,True,False
8711,297.1,308.5,1733,28.7,50,0,False,True,False
8712,297.2,308.6,1652,32.1,52,0,False,True,False
8713,297.2,308.6,1917,24.1,54,0,False,True,False
8714,297.2,308.6,1444,41.1,56,0,False,False,True
8715,297.1,308.6,1442,37.1,59,0,False,True,False
8716,297.1,308.6,1717,31.3,61,0,False,False,True
8717,297.1,308.7,1474,42.3,64,0,False,True,False
8718,297.2,308.7,1509,39.3,66,0,False,True,False
8719,297.2,308.8,1451,43.1,68,0,False,True,False
8720,297.3,308.8,1554,36.1,70,0,False,True,False
8721,297.2,308.7,1669,30.7,72,0,False,True,False
8722,297.2,308.6,1366,50.4,74,0,False,True,False
8723,297.2,308.6,1578,34.4,76,0,False,True,False
8724,297.2,308.6,1513,39.0,78,0,False,False,True
8725,297.1,308.5,1515,42.1,81,0,False,False,True
8726,297.2,308.6,1562,33.0,84,0,False,True,False
8727,297.2,308.7,1501,38.5,86,0,False,True,False
8728,297.2,308.7,1398,38.1,88,0,False,False,True
8729,297.3,308.7,1352,53.8,91,0,False,True,False
8730,297.3,308.7,1569,33.9,93,0,True,False,False
8731,297.2,308.6,1486,46.6,98,0,True,False,False
8732,297.2,308.6,1864,23.6,103,0,False,True,False
8733,297.3,308.7,1447,44.5,105,0,False,False,True
8734,297.2,308.6,1392,41.5,108,0,False,True,False
8735,297.3,308.6,1358,47.6,110,0,False,True,False
8736,297.3,308.7,1491,40.2,112,0,False,True,False
8737,297.3,308.7,1556,36.7,114,0,False,True,False
8738,297.3,308.7,1531,36.7,116,0,False,True,False
8739,297.4,308.7,1429,37.6,118,0,True,False,False
8740,297.4,308.8,1573,33.9,123,0,False,False,True
8741,297.4,308.8,1538,41.2,126,0,False,True,False
8742,297.4,308.8,1467,39.0,128,0,False,True,False
8743,297.4,308.7,1323,51.1,130,0,True,False,False
8744,297.4,308.7,1798,23.0,135,0,False,False,True
8745,297.4,308.6,1411,46.3,138,0,False,True,False
8746,297.3,308.5,1528,44.5,140,0,False,True,False
8747,297.3,308.5,1504,42.0,142,0,False,True,False
8748,297.3,308.5,1384,39.6,144,0,False,True,False
8749,297.2,308.4,1677,26.4,146,0,False,True,False
8750,297.3,308.5,1764,30.8,148,0,False,True,False
8751,297.4,308.5,1472,42.0,150,0,False,False,True
8752,297.4,308.5,1465,55.9,153,0,False,False,True
8753,297.4,308.6,1657,33.1,156,0,False,False,True
8754,297.4,308.6,1635,30.5,159,0,False,True,False
8755,297.4,308.7,1582,31.9,161,0,False,False,True
8756,297.5,308.7,1761,26.2,164,0,False,True,False
8757,297.5,308.8,1587,34.9,166,0,False,True,False
8758,297.5,308.7,1446,53.0,168,0,False,False,True
8759,297.5,308.7,1352,53.0,171,0,False,False,True
8760,297.4,308.7,1392,46.4,174,0,False,False,True
8761,297.5,308.8,1417,49.8,177,0,False,True,False
8762,297.5,308.8,1824,24.0,179,0,True,False,False
8763,297.5,308.8,1603,36.7,184,0,False,True,False
8764,297.4,308.8,1620,33.4,186,0,False,True,False
8765,297.4,308.8,1353,49.4,188,0,False,True,False
8766,297.5,308.8,1360,50.7,190,0,False,True,False
8767,297.5,308.6,1380,53.5,192,0,False,True,False
8768,297.5,308.7,1363,53.6,194,0,False,False,True
8769,297.4,308.6,1452,41.2,197,0,False,False,True
8770,297.4,308.6,1680,32.8,200,0,False,True,False
8771,297.5,308.6,1536,39.0,202,0,False,True,False
8772,297.5,308.6,1621,28.9,0,0,False,True,False
8773,297.5,308.6,1585,37.6,2,0,False,True,False
8774,297.6,308.7,1408,51.5,4,0,False,False,True
8775,297.5,308.6,1536,38.7,7,0,True,False,False
8776,297.5,308.6,1352,52.6,12,0,False,True,False
8777,297.5,308.6,1481,38.8,14,0,True,False,False
8778,297.5,308.7,1454,45.0,19,0,False,True,False
8779,297.5,308.6,1349,51.5,21,0,False,False,True
8780,297.5,308.6,1327,52.1,24,0,False,False,True
8781,297.6,308.7,1552,42.3,27,0,False,True,False
8782,297.5,308.7,1456,44.7,29,0,False,True,False
8783,297.6,308.6,1254,45.8,31,0,False,False,True
8784,297.5,308.6,1437,43.3,34,0,False,True,False
8785,297.5,308.6,1694,27.1,36,0,False,True,False
8786,297.5,308.5,1306,50.7,38,0,False,True,False
8787,297.5,308.5,1699,30.1,40,0,False,False,True
8788,297.4,308.5,1369,53.2,43,0,False,True,False
8789,297.4,308.5,1471,43.9,45,0,False,True,False
8790,297.4,308.5,1410,43.9,47,0,False,True,False
8791,297.4,308.5,1412,45.5,49,0,False,False,True
8792,297.4,308.5,1418,51.2,52,0,False,True,False
8793,297.4,308.5,1782,25.9,54,0,False,True,False
8794,297.4,308.5,1497,36.4,56,0,False,False,True
8795,297.3,308.4,1459,39.4,59,0,False,True,False
8796,297.2,308.3,1796,23.8,61,0,False,True,False
8797,297.2,308.3,1569,31.2,63,0,False,True,False
8798,297.3,308.4,1469,46.7,65,0,False,True,False
8799,297.3,308.4,1472,41.3,67,0,False,True,False
8800,297.4,308.5,1475,47.2,69,0,False,True,False
8801,297.4,308.6,1488,36.4,71,0,False,True,False
8802,297.4,308.6,1524,43.1,73,0,False,True,False
8803,297.4,308.5,1486,48.6,75,0,False,True,False
8804,297.5,308.6,1255,60.7,77,0,False,False,True
8805,297.4,308.6,1469,42.6,80,0,False,False,True
8806,297.4,308.5,1692,34.3,83,0,False,True,False
8807,297.4,308.6,1604,32.8,85,0,False,False,True
8808,297.4,308.6,1446,48.1,88,0,False,True,False
8809,297.3,308.5,1503,43.3,90,0,False,True,False
8810,297.3,308.5,1625,32.8,92,0,False,False,True
8811,297.2,308.5,1574,35.8,95,0,False,True,False
8812,297.2,308.4,1378,41.9,97,0,False,False,True
8813,297.1,308.4,1693,29.5,100,0,False,True,False
8814,297.2,308.4,1462,51.2,102,0,False,True,False
8815,297.3,308.5,1435,55.0,104,0,True,False,False
8816,297.2,308.5,1425,45.8,109,0,False,False,True
8817,297.3,308.6,1376,53.5,112,0,True,False,False
8818,297.4,308.7,1481,48.0,117,0,False,False,True
8819,297.4,308.7,1349,48.9,120,0,True,False,False
8820,297.3,308.7,1551,40.0,125,0,False,True,False
8821,297.4,308.7,1623,33.8,127,0,True,False,False
8822,297.4,308.8,1462,49.7,132,0,False,True,False
8823,297.3,308.8,1447,57.4,134,0,False,False,True
8824,297.3,308.9,1799,24.5,137,0,False,False,True
8825,297.3,308.8,1548,41.3,140,0,False,False,True
8826,297.2,308.8,1485,47.9,143,0,False,False,True
8827,297.2,308.7,1463,49.9,146,0,False,True,False
8828,297.3,308.7,1587,35.8,148,0,False,True,False
8829,297.3,308.8,1469,44.1,150,0,False,False,True
8830,297.3,308.7,1430,42.8,153,0,True,False,False
8831,297.4,308.7,1726,26.8,158,0,True,False,False
8832,297.4,308.8,1651,34.1,163,0,False,True,False
8833,297.4,308.8,1529,41.3,165,0,False,True,False
8834,297.4,308.8,1473,46.2,167,0,False,True,False
8835,297.4,308.8,1324,53.5,169,0,True,False,False
8836,297.4,308.9,1708,28.8,174,0,False,True,False
8837,297.5,309.1,1540,38.5,176,0,False,False,True
8838,297.5,309.0,1320,54.7,179,0,False,True,False
8839,297.4,308.9,1376,39.0,181,0,False,False,True
8840,297.3,308.7,1542,37.0,184,0,False,False,True
8841,297.3,308.7,1506,39.3,187,0,False,True,False
8842,297.3,308.7,1492,43.6,189,0,False,True,False
8843,297.3,308.8,1564,38.0,191,0,True,False,False
8844,297.4,308.9,1645,30.8,196,0,True,False,False
8845,297.4,308.9,1348,59.1,201,0,False,False,True
8846,297.4,308.8,1325,62.4,204,1,False,False,True
8847,297.5,308.9,1443,43.5,0,0,False,True,False
8848,297.5,308.9,1436,44.8,2,0,False,False,True
8849,297.5,308.9,1596,30.7,5,0,False,True,False
8850,297.6,309.0,1491,43.2,7,0,False,True,False
8851,297.7,308.9,1573,35.1,9,0,False,False,True
8852,297.7,308.9,1575,39.9,12,0,False,True,False
8853,297.7,308.9,1458,41.1,14,0,False,True,False
8854,297.7,309.0,1433,41.8,16,0,False,False,True
8855,297.7,308.9,1662,28.1,19,0,False,True,False
8856,297.7,308.9,1327,63.7,21,0,False,False,True
8857,297.7,308.9,1742,26.3,24,0,False,True,False
8858,297.8,308.9,1506,33.5,26,0,False,True,False
8859,297.9,309.1,1457,44.4,28,0,False,True,False
8860,297.9,309.1,1488,37.3,30,0,False,False,True
8861,297.9,309.1,1619,34.7,33,0,False,True,False
8862,298.0,309.2,1558,41.7,35,0,False,False,True
8863,298.0,309.2,1731,28.7,38,0,False,True,False
8864,298.0,309.1,1574,34.8,40,0,False,False,True
8865,297.9,309.0,1290,49.8,43,0,False,True,False
8866,297.9,308.9,1416,39.6,45,0,True,False,False
8867,297.9,308.9,1566,41.9,50,0,False,True,False
8868,297.9,309.0,1456,46.5,52,0,False,True,False
8869,297.9,309.0,1528,37.5,54,0,False,True,False
8870,297.9,309.1,1338,49.6,56,0,False,False,True
8871,297.9,309.1,1558,39.2,59,0,False,False,True
8872,297.9,309.1,1614,38.1,62,0,False,False,True
8873,298.0,309.1,1557,36.4,65,0,True,False,False
8874,298.1,309.3,1443,45.3,70,0,False,True,False
8875,298.1,309.3,1332,51.0,72,0,True,False,False
8876,298.1,309.3,1752,25.2,77,0,False,False,True
8877,298.1,309.2,1460,45.8,80,0,False,False,True
8878,298.1,309.2,1802,26.9,83,0,False,True,False
8879,298.0,309.2,1527,39.5,85,0,False,True,False
8880,298.0,309.2,1458,39.8,87,0,False,True,False
8881,298.0,309.2,1520,37.9,89,0,True,False,False
8882,298.0,309.2,1378,49.7,94,0,False,True,False
8883,297.9,309.2,1529,38.1,96,0,False,False,True
8884,298.0,309.2,1527,32.4,99,0,False,True,False
8885,298.0,309.2,1438,42.9,101,0,False,False,True
8886,297.9,309.0,1583,36.7,104,0,False,True,False
8887,297.8,308.9,1530,37.6,106,0,False,True,False
8888,297.7,308.9,1530,39.1,108,0,False,False,True
8889,297.7,308.8,2089,19.1,111,0,False,False,True
8890,297.7,308.8,1616,34.2,114,0,False,True,False
8891,297.7,308.9,1681,28.3,116,0,False,False,True
8892,297.6,308.8,1475,43.0,119,0,False,True,False
8893,297.5,308.7,1371,46.5,121,0,False,True,False
8894,297.5,308.7,1546,38.0,123,0,False,False,True
8895,297.4,308.6,1461,40.1,126,0,True,False,False
8896,297.4,308.7,1638,31.9,131,0,False,True,False
8897,297.3,308.7,1577,35.6,133,0,False,False,True
8898,297.4,308.6,1532,38.7,136,0,False,True,False
8899,297.3,308.5,1710,27.7,138,0,False,False,True
8900,297.3,308.6,1584,29.4,141,0,False,False,True
8901,297.3,308.6,1446,50.1,144,0,False,True,False
8902,297.4,308.7,1522,46.3,146,0,True,False,False
8903,297.4,308.7,1382,49.9,151,0,False,False,True
8904,297.4,308.7,1584,38.2,154,0,False,True,False
8905,297.3,308.6,1385,55.2,156,0,False,True,False
8906,297.3,308.7,1592,34.4,158,0,False,True,False
8907,297.2,308.6,1404,43.7,160,0,False,False,True
8908,297.2,308.5,1518,44.3,163,0,False,True,False
8909,297.1,308.4,1529,40.4,165,0,False,True,False
8910,297.1,308.4,1550,37.0,167,0,False,True,False
8911,297.1,308.3,1773,23.8,169,0,False,True,False
8912,297.2,308.5,1446,43.7,171,0,False,True,False
8913,297.2,308.5,1487,46.9,173,0,False,False,True
8914,297.3,308.5,1524,49.3,176,0,False,False,True
8915,297.1,308.3,1403,54.1,179,0,False,True,False
8916,297.1,308.2,2267,15.7,181,0,False,True,False
8917,297.1,308.2,1529,37.9,183,0,False,False,True
8918,297.1,308.2,1402,51.2,186,0,False,True,False
8919,297.2,308.3,1693,28.0,188,0,False,True,False
8920,297.1,308.3,1496,45.8,190,0,False,True,False
8921,297.1,308.1,1633,33.3,192,0,False,True,False
8922,297.1,308.2,1399,42.6,194,0,False,True,False
8923,297.0,308.1,1363,45.3,196,0,False,False,True
8924,297.1,308.2,1527,42.2,199,0,True,False,False
8925,297.2,308.2,1405,42.5,204,0,False,False,True
8926,297.3,308.3,1459,59.6,207,1,False,False,True
8927,297.4,308.4,1789,25.0,210,0,False,False,True
8928,297.4,308.4,1531,41.5,213,0,False,True,False
8929,297.4,308.4,1620,35.8,215,0,False,False,True
8930,297.4,308.4,1571,39.4,0,0,False,True,False
8931,297.4,308.4,1434,39.9,2,0,False,True,False
8932,297.4,308.4,1474,43.6,4,0,False,True,False
8933,297.3,308.3,1544,41.7,6,0,False,False,True
8934,297.3,308.2,1601,35.7,9,0,False,True,False
8935,297.4,308.3,1801,26.9,11,0,False,True,False
8936,297.4,308.3,1465,42.0,13,0,False,True,False
8937,297.4,308.4,1340,52.6,15,0,False,False,True
8938,297.4,308.4,1517,41.0,18,0,False,False,True
8939,297.3,308.4,1434,44.8,21,0,False,False,True
8940,297.3,308.3,1935,19.3,24,0,True,False,False
8941,297.3,308.3,1595,32.2,29,0,False,False,True
8942,297.3,308.3,2188,17.0,32,0,False,True,False
8943,297.3,308.4,1449,44.4,34,0,False,False,True
8944,297.3,308.3,1471,38.2,37,0,False,True,False
8945,297.4,308.2,1639,33.8,39,0,False,True,False
8946,297.3,308.2,1846,24.5,41,0,False,False,True
8947,297.3,308.2,1452,38.2,44,0,False,False,True
8948,297.4,308.3,1483,41.9,47,0,False,False,True
8949,297.4,308.3,1284,60.3,50,0,False,True,False
8950,297.4,308.2,1419,50.0,52,0,False,True,False
8951,297.3,308.1,1763,28.4,54,0,False,True,False
8952,297.2,308.0,1478,42.5,56,0,False,False,True
8953,297.3,308.0,1518,36.0,59,0,False,True,False
8954,297.3,308.0,1447,49.0,61,0,False,True,False
8955,297.4,308.0,1355,55.1,63,0,False,False,True
8956,297.4,308.1,1348,57.4,66,0,False,True,False
8957,297.4,308.1,1348,53.7,68,0,False,True,False
8958,297.4,308.1,1734,27.7,70,0,False,False,True
8959,297.3,308.0,1420,46.5,73,0,False,True,False
8960,297.3,307.9,1797,24.7,75,0,False,True,False
8961,297.3,308.0,1403,45.0,77,0,False,False,True
8962,297.3,307.9,1628,30.2,80,0,False,True,False
8963,297.2,307.9,1687,30.4,82,0,False,False,True
8964,297.2,307.9,1456,44.9,85,0,False,False,True
8965,297.1,307.9,1496,44.7,88,0,False,True,False
8966,297.1,307.8,1636,30.3,90,0,False,True,False
8967,297.1,307.8,1536,40.4,92,0,False,True,False
8968,297.1,307.8,1454,50.6,94,0,False,True,False
8969,297.0,307.8,1396,50.0,96,0,False,True,False
8970,297.0,307.6,1575,37.4,98,0,False,True,False
8971,296.9,307.6,1514,35.7,100,0,False,True,False
8972,296.8,307.4,1455,49.9,102,0,False,False,True
8973,296.8,307.4,1549,48.3,105,0,False,True,False
8974,296.8,307.5,1474,42.4,107,0,False,True,False
8975,296.7,307.4,1661,34.2,109,0,True,False,False
8976,296.7,307.4,1535,34.6,114,0,False,True,False
8977,296.9,307.5,1556,31.2,116,0,False,False,True
8978,296.9,307.6,1435,45.0,119,0,False,True,False
8979,296.9,307.5,1332,51.1,121,0,False,False,True
8980,297.0,307.6,1513,42.4,124,0,False,True,False
8981,297.0,307.7,1502,39.4,126,0,False,True,False
8982,297.0,307.7,1315,60.1,128,0,False,True,False
8983,297.0,307.7,1261,51.1,130,0,False,False,True
8984,297.1,307.8,1406,60.4,133,0,False,True,False
8985,297.1,307.8,1584,42.3,135,0,False,True,False
8986,297.1,307.8,1443,43.9,137,0,False,False,True
8987,297.2,307.9,1580,35.8,140,0,False,True,False
8988,297.2,307.9,1825,24.6,142,0,False,True,False
8989,297.2,307.9,1469,48.2,144,0,False,True,False
8990,297.2,307.9,1493,38.4,146,0,False,True,False
8991,297.3,308.0,1598,29.4,148,0,False,False,True
8992,297.2,307.9,1450,37.2,151,0,True,False,False
8993,297.2,307.9,1632,37.5,156,0,False,False,True
8994,297.1,307.9,1980,20.3,159,0,False,False,True
8995,297.2,308.0,1474,43.7,162,0,False,True,False
8996,297.2,307.9,1540,37.1,164,0,False,True,False
8997,297.1,307.9,1609,38.9,166,0,False,False,True
8998,297.1,308.0,1467,42.8,169,0,False,True,False
8999,297.1,307.9,1492,39.4,171,0,False,True,False
9000,297.0,307.9,1493,46.1,173,0,False,True,False
9001,297.0,307.8,1500,39.9,175,0,False,True,False
9002,297.1,307.8,1477,36.6,177,0,False,True,False
9003,297.1,307.9,1342,49.1,179,0,False,True,False
9004,297.1,307.8,1538,34.3,181,0,False,False,True
9005,297.2,307.9,1337,58.1,184,0,False,True,False
9006,297.3,307.9,1417,41.8,186,0,False,True,False
9007,297.4,308.0,1383,46.2,188,0,False,True,False
9008,297.4,308.0,1440,42.4,190,0,False,False,True
9009,297.3,307.9,1579,34.4,193,0,False,True,False
9010,297.2,307.9,1441,40.0,195,0,False,True,False
9011,297.2,307.9,1530,35.9,197,0,False,False,True
9012,297.2,308.0,1705,26.0,200,0,False,True,False
9013,297.2,308.0,1435,43.0,202,0,True,False,False
9014,297.2,308.1,1340,61.3,207,1,False,False,True
9015,297.2,308.1,1431,49.7,210,1,False,True,False
9016,297.3,308.2,1396,52.7,212,1,False,True,False
9017,297.3,308.1,1369,52.0,214,0,False,False,True
9018,297.3,308.1,1615,35.4,217,1,False,True,False
9019,297.2,308.1,1662,31.3,0,0,False,True,False
9020,297.3,308.2,1553,33.5,2,0,False,True,False
9021,297.4,308.2,1536,34.6,4,0,False,False,True
9022,297.4,308.3,1548,46.6,7,0,False,True,False
9023,297.4,308.3,1706,30.9,9,0,False,True,False
9024,297.4,308.3,1366,45.5,11,0,False,True,False
9025,297.5,308.4,1440,35.9,13,0,False,True,False
9026,297.5,308.4,1685,28.1,15,0,False,False,True
9027,297.4,308.3,1444,44.0,18,0,False,False,True
9028,297.4,308.3,1395,48.7,21,0,False,True,False
9029,297.4,308.3,1483,38.8,23,0,False,True,False
9030,297.5,308.4,1403,44.3,25,0,False,False,True
9031,297.5,308.4,1793,23.9,28,0,True,False,False
9032,297.4,308.3,1723,28.8,33,0,False,True,False
9033,297.4,308.2,1386,41.0,35,0,False,True,False
9034,297.4,308.2,1585,46.2,37,0,True,False,False
9035,297.3,308.1,1731,27.7,42,0,False,False,True
9036,297.3,308.3,1519,37.7,45,0,False,True,False
9037,297.3,308.2,1896,24.4,47,0,False,True,False
9038,297.3,308.3,2358,14.9,49,0,False,True,False
9039,297.3,308.3,1341,51.9,51,0,False,False,True
9040,297.3,308.3,1550,37.0,54,0,False,True,False
9041,297.3,308.3,1309,61.5,56,0,False,True,False
9042,297.3,308.4,1599,32.9,58,0,False,False,True
9043,297.4,308.4,1343,40.0,61,0,False,True,False
9044,297.4,308.4,1378,39.9,63,0,False,True,False
9045,297.4,308.4,1603,34.6,65,0,False,True,False
9046,297.4,308.4,1664,28.1,67,0,False,True,False
9047,297.3,308.4,1488,37.4,69,0,False,True,False
9048,297.3,308.4,1370,50.5,71,0,False,False,True
9049,297.3,308.5,1545,34.3,74,0,False,True,False
9050,297.4,308.5,1566,31.4,76,0,False,False,True
9051,297.4,308.6,1820,24.6,79,0,False,True,False
9052,297.4,308.6,1901,22.1,81,0,False,False,True
9053,297.4,308.5,1638,32.2,84,0,False,False,True
9054,297.3,308.4,1521,38.2,87,0,False,False,True
9055,297.3,308.4,1864,23.1,90,0,True,False,False
9056,297.3,308.3,1430,41.9,95,0,False,True,False
9057,297.3,308.4,1686,34.5,97,0,False,False,True
9058,297.2,308.3,1326,57.2,100,0,False,False,True
9059,297.2,308.3,1805,25.6,103,0,False,True,False
9060,297.2,308.3,1453,45.8,105,0,True,False,False
9061,297.2,308.4,1863,26.0,110,0,False,False,True
9062,297.2,308.3,1576,35.3,113,0,False,True,False
9063,297.2,308.3,1419,39.7,115,0,False,True,False
9064,297.2,308.4,1833,25.2,117,0,False,True,False
9065,297.2,308.4,2182,17.3,119,0,True,False,False
9066,297.2,308.3,1656,30.3,124,0,False,True,False
9067,297.1,308.2,1351,56.6,126,0,False,True,False
9068,297.1,308.2,1790,30.3,128,0,True,False,False
9069,297.2,308.2,1678,28.1,133,0,False,False,True
9070,297.1,308.2,1427,45.2,136,0,False,True,False
9071,297.0,308.1,1429,54.0,138,0,False,True,False
9072,297.2,308.1,1770,27.2,140,0,True,False,False
9073,297.2,308.1,1689,31.2,145,0,False,True,False
9074,297.2,308.1,1554,41.3,147,0,False,False,True
9075,297.3,308.1,1506,36.0,150,0,False,True,False
9076,297.2,308.1,1474,44.3,152,0,False,True,False
9077,297.3,308.1,1762,26.1,154,0,False,True,False
9078,297.3,308.1,1566,35.7,156,0,False,True,False
9079,297.3,308.1,1554,42.4,158,0,True,False,False
9080,297.2,308.0,1869,25.4,163,0,False,True,False
9081,297.3,308.0,1527,35.1,165,0,False,True,False
9082,297.2,307.9,1309,49.6,167,0,False,True,False
9083,297.2,307.9,1541,35.7,169,0,False,False,True
9084,297.2,307.9,1326,75.4,172,1,False,True,False
9085,297.1,307.9,1365,54.0,174,0,True,False,False
9086,297.1,307.8,1428,43.7,179,0,False,True,False
9087,297.1,307.8,1681,27.6,181,0,False,True,False
9088,297.1,307.9,1662,26.9,183,0,False,False,True
9089,297.2,307.9,1989,20.3,186,0,False,True,False
9090,297.2,307.9,1747,29.0,188,0,False,False,True
9091,297.2,308.0,1765,31.1,191,0,False,False,True
9092,297.3,308.1,1568,34.4,194,0,False,True,False
9093,297.3,308.1,1709,30.6,196,0,False,False,True
9094,297.3,308.1,1370,58.8,199,0,False,False,True
9095,297.3,308.1,1458,45.7,202,0,False,True,False
9096,297.2,308.1,1712,30.9,204,0,False,True,False
9097,297.3,308.1,1642,36.9,206,0,False,True,False
9098,297.3,308.1,1468,49.8,0,0,False,True,False
9099,297.3,308.1,1477,52.3,2,0,True,False,False
9100,297.3,308.2,1446,53.5,7,0,False,True,False
9101,297.3,308.2,1653,31.4,9,0,True,False,False
9102,297.3,308.3,1494,38.2,14,0,False,True,False
9103,297.3,308.2,1490,41.0,16,0,False,True,False
9104,297.4,308.3,1550,47.8,18,0,False,False,True
9105,297.3,308.2,1677,34.9,21,0,False,False,True
9106,297.4,308.3,1854,21.8,24,0,False,True,False
9107,297.5,308.5,1662,30.3,26,0,False,False,True
9108,297.5,308.6,1440,38.8,29,0,False,False,True
9109,297.5,308.6,1513,39.7,32,0,False,True,False
9110,297.6,308.6,1389,49.0,34,0,False,False,True
9111,297.6,308.6,1351,51.0,37,0,False,True,False
9112,297.6,308.6,1482,38.3,39,0,False,False,True
9113,297.6,308.6,1744,28.5,42,0,False,True,False
9114,297.6,308.7,1476,39.0,44,0,False,True,False
9115,297.6,308.6,1444,48.2,46,0,False,False,True
